Date,Currency,Mean,Buy,Sell
30/10/2023,KES / USHS,25.0767,25.0268,25.1266
30/10/2023,SW KRONER,13.5015,13.4911,13.5118
30/10/2023,HONGKONG DOLLAR,19.2356,19.2228,19.2484
30/10/2023,NOR KRONER,13.467,13.4563,13.4778
30/10/2023,CHINESE YUAN,20.5611,20.5462,20.576
30/10/2023,SINGAPORE DOLLAR,109.9323,109.8392,110.0254
27/10/2023,KES / RWF,8.1429,8.0809,8.2048
27/10/2023,SA RAND,7.9213,7.9152,7.9275
27/10/2023,KES / BIF,18.8812,18.7497,19.0127
27/10/2023,S FRANC,167.6835,167.5346,167.8324
27/10/2023,DAN KRONER,21.2727,21.257,21.2883
27/10/2023,IND RUPEE,1.8064,1.805,1.8077
27/10/2023,JPY (100),100.091,100.0145,100.1676
27/10/2023,SW KRONER,13.4695,13.4588,13.4802
27/10/2023,NOR KRONER,13.3991,13.3884,13.4098
27/10/2023,CAN $,108.8789,108.7907,108.9671
27/10/2023,HONGKONG DOLLAR,19.2269,19.2141,19.2397
27/10/2023,STG POUND,182.0456,181.8953,182.1959
27/10/2023,AE DIRHAM,40.937,40.9076,40.9665
27/10/2023,KES / USHS,25.0862,25.0363,25.1361
27/10/2023,KES / TSHS,16.6332,16.5889,16.6776
27/10/2023,EURO,158.625,158.4994,158.7506
27/10/2023,US DOLLAR,150.3618,150.2618,150.4618
27/10/2023,SINGAPORE DOLLAR,109.7331,109.6401,109.8261
27/10/2023,SAUDI RIYAL,40.0794,40.0516,40.1071
27/10/2023,CHINESE YUAN,20.5532,20.5374,20.5689
27/10/2023,AUSTRALIAN $,95.0136,94.9354,95.0918
26/10/2023,STG POUND,182.3788,182.2318,182.5259
26/10/2023,CAN $,108.7796,108.6875,108.8717
26/10/2023,KES / USHS,25.041,24.9911,25.091
26/10/2023,EURO,158.9947,158.8629,159.1265
26/10/2023,KES / TSHS,16.643,16.5987,16.6874
26/10/2023,US DOLLAR,150.2735,150.1735,150.3735
26/10/2023,DAN KRONER,21.235,21.2199,21.25
26/10/2023,SW KRONER,13.4444,13.4323,13.4564
26/10/2023,AE DIRHAM,40.913,40.8825,40.9436
26/10/2023,SA RAND,7.8297,7.8225,7.837
26/10/2023,KES / BIF,18.8925,18.7768,19.0082
26/10/2023,JPY (100),99.8794,99.8096,99.9492
26/10/2023,S FRANC,167.3052,167.1566,167.4538
26/10/2023,KES / RWF,8.1477,8.0857,8.2096
26/10/2023,NOR KRONER,13.3747,13.3623,13.387
26/10/2023,HONGKONG DOLLAR,19.2109,19.1981,19.2237
26/10/2023,SINGAPORE DOLLAR,109.5009,109.4081,109.5937
26/10/2023,SAUDI RIYAL,40.0591,40.0313,40.0868
26/10/2023,CHINESE YUAN,20.5351,20.5211,20.549
26/10/2023,IND RUPEE,1.8053,1.804,1.8066
26/10/2023,AUSTRALIAN $,94.4544,94.3841,94.5248
25/10/2023,JPY (100),100.224,100.1472,100.3008
25/10/2023,KES / TSHS,16.6544,16.61,16.6988
25/10/2023,KES / RWF,8.1496,8.0875,8.2116
25/10/2023,STG POUND,183.0565,182.9082,183.2047
25/10/2023,SW KRONER,13.5631,13.5522,13.574
25/10/2023,SA RAND,7.8697,7.8614,7.878
25/10/2023,NOR KRONER,13.46,13.4478,13.4722
25/10/2023,CAN $,109.4259,109.349,109.5027
25/10/2023,DAN KRONER,21.3535,21.3378,21.3692
25/10/2023,US DOLLAR,150.1706,150.0706,150.2706
25/10/2023,EURO,159.3729,159.2488,159.4971
25/10/2023,AE DIRHAM,40.8844,40.8555,40.9133
25/10/2023,IND RUPEE,1.8087,1.8068,1.8105
25/10/2023,S FRANC,167.9197,167.7704,168.0691
25/10/2023,KES / USHS,24.9716,24.9217,25.0216
25/10/2023,SAUDI RIYAL,40.0316,40.0039,40.0593
25/10/2023,CHINESE YUAN,20.5432,20.5267,20.5597
25/10/2023,KES / BIF,18.9652,18.7861,19.1443
25/10/2023,HONGKONG DOLLAR,19.1948,19.182,19.2076
25/10/2023,AUSTRALIAN $,95.4935,95.4149,95.5721
25/10/2023,SINGAPORE DOLLAR,109.8823,109.789,109.9755
24/10/2023,KES / RWF,8.1492,8.0872,8.2113
24/10/2023,SW KRONER,13.7016,13.6907,13.7125
